year,city,confession,language,count
1634,Basel,Protestant,lat,7
1634,Berlin,Protestant,ger,7
1634,Berlin,Protestant,lat,1
1634,Braunschweig,Protestant,ger,8
1634,Braunschweig,Protestant,lat,20
1634,Bremen,Protestant,ger,1
1634,Bremen,Protestant,lat,3
1634,Breslau,Protestant,ger,18
1634,Breslau,Protestant,lat,10
1634,Cologne,Catholic,ger,7
1634,Cologne,Catholic,lat,51
1634,Cologne,Catholic,unknown,1
1634,Danzig,Mixed,ger,7
1634,Danzig,Mixed,lat,5
1634,Dresden,Protestant,ger,27
1634,Dresden,Protestant,lat,7
1634,Erfurt,Mixed,fre,2
1634,Erfurt,Mixed,ger,29
1634,Erfurt,Mixed,grc,4
1634,Erfurt,Mixed,lat,65
1634,Erfurt,Mixed,unknown,1
1634,Frankfurt (Oder),Protestant,ger,2
1634,Frankfurt (Oder),Protestant,lat,7
1634,Frankfurt am Main,Mixed,ger,42
1634,Frankfurt am Main,Mixed,lat,51
1634,Giessen,Protestant,lat,4
1634,Greifswald,Protestant,ger,1
1634,Greifswald,Protestant,lat,13
1634,Halle,Protestant,fre,1
1634,Halle,Protestant,ger,19
1634,Halle,Protestant,lat,52
1634,Hamburg,Protestant,ger,13
1634,Hamburg,Protestant,grc,1
1634,Hamburg,Protestant,lat,24
1634,Heidelberg,Protestant,ger,1
1634,Helmstedt,Protestant,ger,8
1634,Helmstedt,Protestant,lat,45
1634,Ingolstadt,Catholic,ita,1
1634,Ingolstadt,Catholic,lat,8
1634,Jena,Protestant,ger,27
1634,Jena,Protestant,grc,1
1634,Jena,Protestant,lat,143
1634,Königsberg,Protestant,ger,1
1634,Königsberg,Protestant,lat,17
1634,Leipzig,Protestant,ger,87
1634,Leipzig,Protestant,grc,1
1634,Leipzig,Protestant,lat,58
1634,Leipzig,Protestant,unknown,1
1634,Lübeck,Protestant,ger,6
1634,Magdeburg,Protestant,ger,4
1634,Mainz,Catholic,ger,1
1634,Marburg,Protestant,ger,9
1634,Marburg,Protestant,lat,27
1634,Munich,Catholic,ger,8
1634,Munich,Catholic,grc,4
1634,Munich,Catholic,lat,13
1634,Nuremberg,Protestant,ger,33
1634,Nuremberg,Protestant,lat,9
1634,Prague,Catholic,ger,2
1634,Regensburg,Mixed,ger,5
1634,Regensburg,Mixed,lat,5
1634,Rostock,Protestant,ger,12
1634,Rostock,Protestant,lat,47
1634,Stettin,Protestant,ger,13
1634,Stettin,Protestant,lat,9
1634,Strasbourg,Mixed,fre,1
1634,Strasbourg,Mixed,ger,21
1634,Strasbourg,Mixed,ita,1
1634,Strasbourg,Mixed,lat,70
1634,Stuttgart,Protestant,ger,2
1634,Stuttgart,Protestant,lat,1
1634,Tübingen,Protestant,ger,5
1634,Tübingen,Protestant,lat,6
1634,Vienna,Catholic,ger,9
1634,Vienna,Catholic,ita,1
1634,Vienna,Catholic,lat,2
1634,Wittenberg,Protestant,ger,26
1634,Wittenberg,Protestant,lat,53
1635,Altdorf,Protestant,ger,3
1635,Altdorf,Protestant,grc,1
1635,Altdorf,Protestant,lat,14
1635,Altenburg,Protestant,ger,1
1635,Altenburg,Protestant,lat,2
1635,Augsburg,Mixed,ger,5
1635,Augsburg,Mixed,lat,1
1635,Basel,Protestant,ger,1
1635,Basel,Protestant,lat,2
1635,Berlin,Protestant,ger,9
1635,Berlin,Protestant,lat,3
1635,Braunschweig,Protestant,ger,15
1635,Braunschweig,Protestant,lat,1
1635,Bremen,Protestant,ger,2
1635,Bremen,Protestant,lat,4
1635,Bremen,Protestant,unknown,1
1635,Breslau,Protestant,ger,23
1635,Breslau,Protestant,grc,1
1635,Breslau,Protestant,lat,9
1635,Cologne,Catholic,ger,7
1635,Cologne,Catholic,ita,2
1635,Cologne,Catholic,lat,34
1635,Danzig,Mixed,ger,5
1635,Danzig,Mixed,lat,7
1635,Dresden,Protestant,ger,28
1635,Dresden,Protestant,grc,1
1635,Dresden,Protestant,lat,8
1635,Erfurt,Mixed,ger,40
1635,Erfurt,Mixed,grc,3
1635,Erfurt,Mixed,lat,53
1635,Frankfurt (Oder),Protestant,ger,7
1635,Frankfurt (Oder),Protestant,lat,13
1635,Frankfurt am Main,Mixed,ger,30
1635,Frankfurt am Main,Mixed,lat,19
1635,Greifswald,Protestant,ara,1
1635,Greifswald,Protestant,ger,5
1635,Greifswald,Protestant,heb,1
1635,Greifswald,Protestant,lat,24
1635,Halle,Protestant,ger,26
1635,Halle,Protestant,lat,34
1635,Hamburg,Protestant,dut,1
1635,Hamburg,Protestant,fre,1
1635,Hamburg,Protestant,ger,22
1635,Hamburg,Protestant,lat,16
1635,Helmstedt,Protestant,ger,7
1635,Helmstedt,Protestant,grc,1
1635,Helmstedt,Protestant,lat,54
1635,Ingolstadt,Catholic,ger,2
1635,Ingolstadt,Catholic,lat,5
1635,Jena,Protestant,ara,1
1635,Jena,Protestant,chu,1
1635,Jena,Protestant,ger,32
1635,Jena,Protestant,grc,1
1635,Jena,Protestant,heb,1
1635,Jena,Protestant,lat,170
1635,Jena,Protestant,per,1
1635,Jena,Protestant,syc,1
1635,Königsberg,Protestant,ger,5
1635,Königsberg,Protestant,lat,17
1635,Leipzig,Protestant,ger,108
1635,Leipzig,Protestant,grc,2
1635,Leipzig,Protestant,gre,1
1635,Leipzig,Protestant,heb,2
1635,Leipzig,Protestant,lat,61
1635,Lübeck,Protestant,ger,6
1635,Magdeburg,Protestant,ger,6
1635,Mainz,Catholic,ger,2
1635,Marburg,Protestant,ger,6
1635,Marburg,Protestant,lat,35
1635,Marburg,Protestant,unknown,1
1635,Munich,Catholic,ger,10
1635,Munich,Catholic,lat,5
1635,Nuremberg,Protestant,fre,2
1635,Nuremberg,Protestant,ger,36
1635,Nuremberg,Protestant,lat,25
1635,Nuremberg,Protestant,unknown,1
1635,Prague,Catholic,ger,2
1635,Regensburg,Mixed,ger,7
1635,Regensburg,Mixed,lat,5
1635,Rostock,Protestant,fre,1
1635,Rostock,Protestant,ger,34
1635,Rostock,Protestant,grc,1
1635,Rostock,Protestant,lat,100
1635,Stettin,Protestant,ger,8
1635,Stettin,Protestant,lat,5
1635,Strasbourg,Mixed,fre,1
1635,Strasbourg,Mixed,ger,16
1635,Strasbourg,Mixed,lat,46
1635,Strasbourg,Mixed,unknown,2
1635,Stuttgart,Protestant,ger,1
1635,Tübingen,Protestant,fre,1
1635,Tübingen,Protestant,ger,2
1635,Tübingen,Protestant,lat,5
1635,Vienna,Catholic,ger,6
1635,Vienna,Catholic,ita,1
1635,Vienna,Catholic,lat,10
1635,Vienna,Catholic,spa,1
1635,Wittenberg,Protestant,ger,21
1635,Wittenberg,Protestant,grc,1
1635,Wittenberg,Protestant,heb,1
1635,Wittenberg,Protestant,lat,93
1635,Wittenberg,Protestant,unknown,2
1636,Altdorf,Protestant,ger,2
1636,Altdorf,Protestant,grc,1
1636,Altdorf,Protestant,gre,1
1636,Altdorf,Protestant,lat,41
1636,Altenburg,Protestant,ger,15
1636,Altenburg,Protestant,grc,1
1636,Altenburg,Protestant,lat,6
1636,Augsburg,Mixed,ger,6
1636,Basel,Protestant,ger,3
1636,Basel,Protestant,lat,4
1636,Berlin,Protestant,ger,11
1636,Berlin,Protestant,lat,1
1636,Braunschweig,Protestant,ger,12
1636,Braunschweig,Protestant,lat,7
1636,Bremen,Protestant,ger,2
1636,Bremen,Protestant,lat,5
1636,Breslau,Protestant,ger,13
1636,Breslau,Protestant,grc,1
1636,Breslau,Protestant,lat,14
1636,Cologne,Catholic,ger,4
1636,Cologne,Catholic,ita,2
1636,Cologne,Catholic,lat,17
1636,Danzig,Mixed,ger,6
1636,Danzig,Mixed,lat,9
1636,Dresden,Protestant,ger,21
1636,Dresden,Protestant,lat,11
1636,Dresden,Protestant,spa,1
1636,Erfurt,Mixed,ger,28
1636,Erfurt,Mixed,grc,2
1636,Erfurt,Mixed,lat,30
1636,Frankfurt (Oder),Protestant,ger,8
1636,Frankfurt (Oder),Protestant,lat,14
1636,Frankfurt am Main,Mixed,ger,13
1636,Frankfurt am Main,Mixed,lat,6
1636,Greifswald,Protestant,ger,6
1636,Greifswald,Protestant,lat,13
1636,Halle,Protestant,ger,49
1636,Halle,Protestant,lat,31
1636,Hamburg,Protestant,fre,1
1636,Hamburg,Protestant,ger,29
1636,Hamburg,Protestant,heb,1
1636,Hamburg,Protestant,lat,11
1636,Helmstedt,Protestant,ger,4
1636,Helmstedt,Protestant,lat,36
1636,Ingolstadt,Catholic,ger,3
1636,Ingolstadt,Catholic,lat,7
1636,Jena,Protestant,ara,1
1636,Jena,Protestant,ger,13
1636,Jena,Protestant,ita,1
1636,Jena,Protestant,lat,99
1636,Königsberg,Protestant,ger,10
1636,Königsberg,Protestant,lat,14
1636,Leipzig,Protestant,fre,1
1636,Leipzig,Protestant,ger,99
1636,Leipzig,Protestant,grc,2
1636,Leipzig,Protestant,heb,3
1636,Leipzig,Protestant,lat,86
1636,Leipzig,Protestant,nds,1
1636,Leipzig,Protestant,unknown,1
1636,Lübeck,Protestant,ger,9
1636,Lübeck,Protestant,lat,1
1636,Magdeburg,Protestant,ger,6
1636,Magdeburg,Protestant,lat,2
1636,Mainz,Catholic,ger,2
1636,Marburg,Protestant,ger,5
1636,Marburg,Protestant,lat,23
1636,Munich,Catholic,ger,7
1636,Munich,Catholic,lat,10
1636,Nuremberg,Protestant,ger,38
1636,Nuremberg,Protestant,ita,1
1636,Nuremberg,Protestant,lat,8
1636,Prague,Catholic,ger,1
1636,Regensburg,Mixed,ger,5
1636,Regensburg,Mixed,lat,3
1636,Rostock,Protestant,ger,9
1636,Rostock,Protestant,lat,99
1636,Stettin,Protestant,ger,8
1636,Stettin,Protestant,lat,4
1636,Strasbourg,Mixed,fre,1
1636,Strasbourg,Mixed,ger,47
1636,Strasbourg,Mixed,ita,2
1636,Strasbourg,Mixed,lat,62
1636,Strasbourg,Mixed,unknown,1
1636,Tübingen,Protestant,ger,4
1636,Tübingen,Protestant,lat,4
1636,Vienna,Catholic,ger,2
1636,Vienna,Catholic,grc,1
1636,Vienna,Catholic,ita,2
1636,Vienna,Catholic,lat,4
1636,Wittenberg,Protestant,ger,33
1636,Wittenberg,Protestant,grc,2
1636,Wittenberg,Protestant,heb,3
1636,Wittenberg,Protestant,lat,142
1637,Altdorf,Protestant,ger,1
1637,Altdorf,Protestant,lat,49
1637,Altenburg,Protestant,ger,16
1637,Altenburg,Protestant,grc,1
1637,Altenburg,Protestant,lat,6
1637,Augsburg,Mixed,ger,3
1637,Augsburg,Mixed,lat,2
1637,Basel,Protestant,ger,5
1637,Basel,Protestant,grc,2
1637,Basel,Protestant,heb,2
1637,Basel,Protestant,ita,1
1637,Basel,Protestant,lat,9
1637,Berlin,Protestant,ger,5
1637,Berlin,Protestant,lat,3
1637,Braunschweig,Protestant,ger,11
1637,Braunschweig,Protestant,lat,6
1637,Bremen,Protestant,ger,2
1637,Bremen,Protestant,lat,1
1637,Breslau,Protestant,ger,10
1637,Breslau,Protestant,lat,7
1637,Cologne,Catholic,fre,1
1637,Cologne,Catholic,ger,5
1637,Cologne,Catholic,lat,25
1637,Danzig,Mixed,ger,7
1637,Danzig,Mixed,heb,1
1637,Danzig,Mixed,lat,15
1637,Dresden,Protestant,ger,18
1637,Dresden,Protestant,lat,13
1637,Dresden,Protestant,unknown,1
1637,Erfurt,Mixed,ger,26
1637,Erfurt,Mixed,grc,2
1637,Erfurt,Mixed,lat,45
1637,Frankfurt (Oder),Protestant,ger,6
1637,Frankfurt (Oder),Protestant,lat,13
1637,Frankfurt am Main,Mixed,ger,13
1637,Frankfurt am Main,Mixed,lat,15
1637,Frankfurt am Main,Mixed,unknown,3
1637,Greifswald,Protestant,ger,1
1637,Greifswald,Protestant,lat,13
1637,Halle,Protestant,ger,38
1637,Halle,Protestant,lat,29
1637,Hamburg,Protestant,fre,1
1637,Hamburg,Protestant,ger,38
1637,Hamburg,Protestant,heb,1
1637,Hamburg,Protestant,lat,18
1637,Hannover,Protestant,ger,1
1637,Hannover,Protestant,grc,1
1637,Hannover,Protestant,lat,2
1637,Helmstedt,Protestant,ger,4
1637,Helmstedt,Protestant,gre,1
1637,Helmstedt,Protestant,lat,37
1637,Ingolstadt,Catholic,ger,2
1637,Ingolstadt,Catholic,ita,3
1637,Ingolstadt,Catholic,lat,17
1637,Jena,Protestant,ger,9
1637,Jena,Protestant,grc,1
1637,Jena,Protestant,lat,132
1637,Jena,Protestant,syc,1
1637,Königsberg,Protestant,ger,3
1637,Königsberg,Protestant,gre,1
1637,Königsberg,Protestant,heb,1
1637,Königsberg,Protestant,lat,23
1637,Leipzig,Protestant,dut,1
1637,Leipzig,Protestant,ger,142
1637,Leipzig,Protestant,grc,2
1637,Leipzig,Protestant,lat,52
1637,Leipzig,Protestant,unknown,1
1637,Lübeck,Protestant,ger,12
1637,Lübeck,Protestant,lat,7
1637,Magdeburg,Protestant,ger,8
1637,Mainz,Catholic,ger,1
1637,Mainz,Catholic,lat,1
1637,Marburg,Protestant,ger,11
1637,Marburg,Protestant,lat,24
1637,Munich,Catholic,ger,10
1637,Munich,Catholic,lat,13
1637,Nuremberg,Protestant,fre,1
1637,Nuremberg,Protestant,ger,60
1637,Nuremberg,Protestant,grc,1
1637,Nuremberg,Protestant,ita,1
1637,Nuremberg,Protestant,lat,42
1637,Nuremberg,Protestant,unknown,2
1637,Prague,Catholic,ger,1
1637,Regensburg,Mixed,ger,9
1637,Regensburg,Mixed,lat,7
1637,Rostock,Protestant,ara,2
1637,Rostock,Protestant,ger,35
1637,Rostock,Protestant,grc,3
1637,Rostock,Protestant,heb,11
1637,Rostock,Protestant,lat,121
1637,Rostock,Protestant,unknown,1
1637,Stettin,Protestant,ger,10
1637,Stettin,Protestant,lat,7
1637,Strasbourg,Mixed,fre,3
1637,Strasbourg,Mixed,ger,20
1637,Strasbourg,Mixed,ita,1
1637,Strasbourg,Mixed,lat,42
1637,Tübingen,Protestant,ger,1
1637,Tübingen,Protestant,lat,1
1637,Vienna,Catholic,ger,7
1637,Vienna,Catholic,ita,1
1637,Vienna,Catholic,lat,11
1637,Wittenberg,Protestant,ger,24
1637,Wittenberg,Protestant,heb,3
1637,Wittenberg,Protestant,lat,66
1637,Zürich,Protestant,ger,2
1638,Altdorf,Protestant,lat,18
1638,Altenburg,Protestant,ger,18
1638,Altenburg,Protestant,grc,1
1638,Altenburg,Protestant,lat,7
1638,Augsburg,Mixed,ger,3
1638,Augsburg,Mixed,lat,1
1638,Augsburg,Mixed,unknown,1
1638,Basel,Protestant,ger,5
1638,Basel,Protestant,gre,1
1638,Basel,Protestant,lat,4
1638,Berlin,Protestant,ger,5
1638,Berlin,Protestant,grc,1
1638,Berlin,Protestant,lat,2
1638,Braunschweig,Protestant,ger,8
1638,Braunschweig,Protestant,lat,7
1638,Bremen,Protestant,ger,9
1638,Bremen,Protestant,lat,8
1638,Breslau,Protestant,ger,20
1638,Breslau,Protestant,lat,9
1638,Breslau,Protestant,pol,1
1638,Cologne,Catholic,ger,5
1638,Cologne,Catholic,lat,30
1638,Cologne,Catholic,unknown,1
1638,Danzig,Mixed,ger,4
1638,Danzig,Mixed,lat,15
1638,Danzig,Mixed,pol,1
1638,Dresden,Protestant,ger,23
1638,Dresden,Protestant,lat,13
1638,Erfurt,Mixed,ara,1
1638,Erfurt,Mixed,arc,1
1638,Erfurt,Mixed,ger,17
1638,Erfurt,Mixed,gez,1
1638,Erfurt,Mixed,grc,2
1638,Erfurt,Mixed,heb,1
1638,Erfurt,Mixed,lat,21
1638,Erfurt,Mixed,syc,1
1638,Frankfurt (Oder),Protestant,ger,6
1638,Frankfurt (Oder),Protestant,lat,21
1638,Frankfurt am Main,Mixed,fre,2
1638,Frankfurt am Main,Mixed,ger,24
1638,Frankfurt am Main,Mixed,lat,20
1638,Giessen,Protestant,lat,1
1638,Greifswald,Protestant,ger,11
1638,Greifswald,Protestant,lat,39
1638,Halle,Protestant,ger,30
1638,Halle,Protestant,lat,24
1638,Hamburg,Protestant,dut,1
1638,Hamburg,Protestant,fre,1
1638,Hamburg,Protestant,ger,28
1638,Hamburg,Protestant,heb,2
1638,Hamburg,Protestant,lat,13
1638,Hamburg,Protestant,unknown,2
1638,Heidelberg,Protestant,fre,1
1638,Heidelberg,Protestant,ger,1
1638,Heidelberg,Protestant,lat,1
1638,Helmstedt,Protestant,ger,2
1638,Helmstedt,Protestant,grc,1
1638,Helmstedt,Protestant,gre,1
1638,Helmstedt,Protestant,lat,72
1638,Helmstedt,Protestant,unknown,1
1638,Ingolstadt,Catholic,ger,1
1638,Ingolstadt,Catholic,lat,11
1638,Jena,Protestant,ger,11
1638,Jena,Protestant,grc,3
1638,Jena,Protestant,lat,172
1638,Jena,Protestant,syc,1
1638,Jena,Protestant,unknown,1
1638,Königsberg,Protestant,ger,3
1638,Königsberg,Protestant,lat,24
1638,Leipzig,Protestant,fre,1
1638,Leipzig,Protestant,ger,136
1638,Leipzig,Protestant,grc,2
1638,Leipzig,Protestant,heb,1
1638,Leipzig,Protestant,lat,83
1638,Lübeck,Protestant,ger,4
1638,Lübeck,Protestant,lat,4
1638,Magdeburg,Protestant,ger,2
1638,Magdeburg,Protestant,lat,2
1638,Mainz,Catholic,ger,1
1638,Marburg,Protestant,ger,10
1638,Marburg,Protestant,lat,24
1638,Munich,Catholic,ger,13
1638,Munich,Catholic,lat,15
1638,Nuremberg,Protestant,fre,2
1638,Nuremberg,Protestant,ger,53
1638,Nuremberg,Protestant,grc,1
1638,Nuremberg,Protestant,ita,2
1638,Nuremberg,Protestant,lat,34
1638,Nuremberg,Protestant,unknown,1
1638,Prague,Catholic,ger,5
1638,Regensburg,Mixed,ger,9
1638,Regensburg,Mixed,lat,9
1638,Rostock,Protestant,ara,1
1638,Rostock,Protestant,ger,25
1638,Rostock,Protestant,heb,1
1638,Rostock,Protestant,lat,196
1638,Rostock,Protestant,unknown,2
1638,Stettin,Protestant,ger,4
1638,Stettin,Protestant,lat,5
1638,Strasbourg,Mixed,ger,19
1638,Strasbourg,Mixed,lat,40
1638,Tübingen,Protestant,ger,3
1638,Tübingen,Protestant,lat,3
1638,Tübingen,Protestant,unknown,1
1638,Vienna,Catholic,ger,3
1638,Vienna,Catholic,ita,2
1638,Vienna,Catholic,lat,6
1638,Wittenberg,Protestant,ger,14
1638,Wittenberg,Protestant,grc,1
1638,Wittenberg,Protestant,lat,77
1638,Zürich,Protestant,ger,1
1639,Altdorf,Protestant,fre,1
1639,Altdorf,Protestant,ger,6
1639,Altdorf,Protestant,grc,1
1639,Altdorf,Protestant,ita,1
1639,Altdorf,Protestant,lat,53
1639,Altenburg,Protestant,ger,10
1639,Altenburg,Protestant,grc,2
1639,Altenburg,Protestant,lat,2
1639,Augsburg,Mixed,ger,5
1639,Augsburg,Mixed,lat,2
1639,Basel,Protestant,arc,1
1639,Basel,Protestant,ger,7
1639,Basel,Protestant,heb,1
1639,Basel,Protestant,lat,7
1639,Berlin,Protestant,ger,11
1639,Berlin,Protestant,lat,1
1639,Braunschweig,Protestant,fre,1
1639,Braunschweig,Protestant,ger,30
1639,Braunschweig,Protestant,grc,1
1639,Braunschweig,Protestant,lat,18
1639,Bremen,Protestant,ger,8
1639,Bremen,Protestant,lat,6
1639,Breslau,Protestant,ger,11
1639,Breslau,Protestant,lat,6
1639,Cologne,Catholic,fre,1
1639,Cologne,Catholic,ger,4
1639,Cologne,Catholic,ita,1
1639,Cologne,Catholic,lat,44
1639,Danzig,Mixed,ger,12
1639,Danzig,Mixed,grc,2
1639,Danzig,Mixed,lat,27
1639,Danzig,Mixed,pol,2
1639,Dresden,Protestant,ger,16
1639,Dresden,Protestant,lat,7
1639,Erfurt,Mixed,ger,17
1639,Erfurt,Mixed,grc,1
1639,Erfurt,Mixed,lat,26
1639,Frankfurt (Oder),Protestant,ger,5
1639,Frankfurt (Oder),Protestant,heb,1
1639,Frankfurt (Oder),Protestant,lat,11
1639,Frankfurt am Main,Mixed,ger,10
1639,Frankfurt am Main,Mixed,lat,7
1639,Giessen,Protestant,ger,1
1639,Greifswald,Protestant,ger,5
1639,Greifswald,Protestant,lat,13
1639,Halle,Protestant,ger,16
1639,Halle,Protestant,lat,18
1639,Hamburg,Protestant,ger,17
1639,Hamburg,Protestant,lat,11
1639,Hamburg,Protestant,nds,1
1639,Hannover,Protestant,ger,1
1639,Hannover,Protestant,lat,1
1639,Helmstedt,Protestant,ger,2
1639,Helmstedt,Protestant,grc,3
1639,Helmstedt,Protestant,heb,1
1639,Helmstedt,Protestant,lat,55
1639,Ingolstadt,Catholic,ger,2
1639,Ingolstadt,Catholic,ita,1
1639,Ingolstadt,Catholic,lat,10
1639,Jena,Protestant,ger,16
1639,Jena,Protestant,lat,109
1639,Jena,Protestant,unknown,1
1639,Königsberg,Protestant,ger,5
1639,Königsberg,Protestant,lat,41
1639,Leipzig,Protestant,ger,52
1639,Leipzig,Protestant,grc,1
1639,Leipzig,Protestant,heb,1
1639,Leipzig,Protestant,lat,44
1639,Leipzig,Protestant,unknown,2
1639,Lübeck,Protestant,ger,19
1639,Lübeck,Protestant,grc,2
1639,Lübeck,Protestant,heb,1
1639,Lübeck,Protestant,lat,10
1639,Lübeck,Protestant,unknown,1
1639,Magdeburg,Protestant,ger,6
1639,Magdeburg,Protestant,lat,1
1639,Mainz,Catholic,fre,1
1639,Mainz,Catholic,ger,4
1639,Mainz,Catholic,lat,4
1639,Marburg,Protestant,ger,5
1639,Marburg,Protestant,lat,22
1639,Marburg,Protestant,unknown,1
1639,Munich,Catholic,ger,5
1639,Munich,Catholic,lat,9
1639,Nuremberg,Protestant,fre,3
1639,Nuremberg,Protestant,ger,46
1639,Nuremberg,Protestant,grc,2
1639,Nuremberg,Protestant,heb,1
1639,Nuremberg,Protestant,ita,2
1639,Nuremberg,Protestant,lat,32
1639,Nuremberg,Protestant,spa,2
1639,Nuremberg,Protestant,unknown,1
1639,Regensburg,Mixed,ger,6
1639,Regensburg,Mixed,lat,5
1639,Rostock,Protestant,ger,11
1639,Rostock,Protestant,lat,89
1639,Rostock,Protestant,unknown,2
1639,Stettin,Protestant,ger,13
1639,Stettin,Protestant,lat,5
1639,Strasbourg,Mixed,ger,19
1639,Strasbourg,Mixed,lat,31
1639,Stuttgart,Protestant,ger,1
1639,Tübingen,Protestant,ger,1
1639,Vienna,Catholic,ger,2
1639,Vienna,Catholic,lat,7
1639,Wittenberg,Protestant,ger,25
1639,Wittenberg,Protestant,heb,1
1639,Wittenberg,Protestant,lat,73
1639,Wittenberg,Protestant,unknown,1
1639,Zürich,Protestant,ger,2
1639,Zürich,Protestant,lat,3
1640,Altdorf,Protestant,grc,1
1640,Altdorf,Protestant,lat,43
1640,Altenburg,Protestant,ger,13
1640,Altenburg,Protestant,lat,4
1640,Augsburg,Mixed,ger,7
1640,Augsburg,Mixed,lat,3
1640,Basel,Protestant,arc,1
1640,Basel,Protestant,ger,5
1640,Basel,Protestant,grc,1
1640,Basel,Protestant,heb,2
1640,Basel,Protestant,lat,18
1640,Basel,Protestant,roh,1
1640,Berlin,Protestant,ger,19
1640,Berlin,Protestant,grc,1
1640,Berlin,Protestant,lat,4
1640,Braunschweig,Protestant,arc,1
1640,Braunschweig,Protestant,fre,1
1640,Braunschweig,Protestant,ger,33
1640,Braunschweig,Protestant,grc,1
1640,Braunschweig,Protestant,heb,1
1640,Braunschweig,Protestant,lat,12
1640,Braunschweig,Protestant,syc,1
1640,Braunschweig,Protestant,unknown,1
1640,Bremen,Protestant,fre,1
1640,Bremen,Protestant,ger,10
1640,Bremen,Protestant,lat,9
1640,Breslau,Protestant,ger,15
1640,Breslau,Protestant,grc,1
1640,Breslau,Protestant,lat,12
1640,Cologne,Catholic,ger,3
1640,Cologne,Catholic,lat,63
1640,Danzig,Mixed,ger,10
1640,Danzig,Mixed,gre,1
1640,Danzig,Mixed,heb,1
1640,Danzig,Mixed,lat,28
1640,Danzig,Mixed,pol,1
1640,Dresden,Protestant,fre,1
1640,Dresden,Protestant,ger,38
1640,Dresden,Protestant,lat,35
1640,Erfurt,Mixed,ger,28
1640,Erfurt,Mixed,grc,2
1640,Erfurt,Mixed,lat,26
1640,Frankfurt (Oder),Protestant,ger,9
1640,Frankfurt (Oder),Protestant,lat,4
1640,Frankfurt am Main,Mixed,fre,4
1640,Frankfurt am Main,Mixed,ger,32
1640,Frankfurt am Main,Mixed,ita,4
1640,Frankfurt am Main,Mixed,lat,27
1640,Greifswald,Protestant,lat,19
1640,Halle,Protestant,ger,11
1640,Halle,Protestant,grc,2
1640,Halle,Protestant,lat,31
1640,Hamburg,Protestant,fre,1
1640,Hamburg,Protestant,ger,38
1640,Hamburg,Protestant,grc,1
1640,Hamburg,Protestant,lat,20
1640,Hannover,Protestant,ger,2
1640,Hannover,Protestant,lat,1
1640,Helmstedt,Protestant,ger,2
1640,Helmstedt,Protestant,grc,2
1640,Helmstedt,Protestant,lat,82
1640,Ingolstadt,Catholic,ger,5
1640,Ingolstadt,Catholic,lat,11
1640,Jena,Protestant,ger,12
1640,Jena,Protestant,heb,1
1640,Jena,Protestant,lat,113
1640,Königsberg,Protestant,ger,36
1640,Königsberg,Protestant,heb,1
1640,Königsberg,Protestant,lat,61
1640,Leipzig,Protestant,ger,76
1640,Leipzig,Protestant,grc,2
1640,Leipzig,Protestant,heb,1
1640,Leipzig,Protestant,lat,102
1640,Leipzig,Protestant,unknown,2
1640,Lübeck,Protestant,ger,7
1640,Lübeck,Protestant,lat,5
1640,Magdeburg,Protestant,ger,11
1640,Mainz,Catholic,ger,4
1640,Mainz,Catholic,lat,5
1640,Marburg,Protestant,ger,4
1640,Marburg,Protestant,heb,1
1640,Marburg,Protestant,lat,27
1640,Munich,Catholic,ger,12
1640,Munich,Catholic,lat,14
1640,Munich,Catholic,spa,3
1640,Nuremberg,Protestant,ger,86
1640,Nuremberg,Protestant,lat,37
1640,Regensburg,Mixed,ger,8
1640,Regensburg,Mixed,lat,12
1640,Rostock,Protestant,ger,14
1640,Rostock,Protestant,lat,62
1640,Stettin,Protestant,ger,12
1640,Stettin,Protestant,lat,6
1640,Strasbourg,Mixed,ger,24
1640,Strasbourg,Mixed,lat,54
1640,Strasbourg,Mixed,unknown,2
1640,Stuttgart,Protestant,ger,1
1640,Tübingen,Protestant,ger,3
1640,Tübingen,Protestant,lat,4
1640,Vienna,Catholic,ger,4
1640,Vienna,Catholic,lat,5
1640,Wittenberg,Protestant,ger,13
1640,Wittenberg,Protestant,lat,51
1640,Zürich,Protestant,ger,1
1640,Zürich,Protestant,lat,2
1641,Altdorf,Protestant,lat,49
1641,Altdorf,Protestant,unknown,1
1641,Altenburg,Protestant,ger,11
1641,Altenburg,Protestant,lat,4
1641,Augsburg,Mixed,ger,5
1641,Augsburg,Mixed,lat,6
1641,Basel,Protestant,ger,4
1641,Basel,Protestant,lat,7
1641,Berlin,Protestant,ger,5
1641,Braunschweig,Protestant,ger,20
1641,Braunschweig,Protestant,lat,8
1641,Bremen,Protestant,ger,8
1641,Bremen,Protestant,lat,7
1641,Bremen,Protestant,unknown,2
1641,Breslau,Protestant,ger,16
1641,Breslau,Protestant,grc,1
1641,Breslau,Protestant,gre,1
1641,Breslau,Protestant,lat,10
1641,Cologne,Catholic,fre,1
1641,Cologne,Catholic,ger,4
1641,Cologne,Catholic,ita,2
1641,Cologne,Catholic,lat,45
1641,Cologne,Catholic,unknown,3
1641,Danzig,Mixed,ger,17
1641,Danzig,Mixed,lat,9
1641,Danzig,Mixed,pol,1
1641,Dresden,Protestant,ger,26
1641,Dresden,Protestant,lat,17
1641,Erfurt,Mixed,ger,18
1641,Erfurt,Mixed,grc,3
1641,Erfurt,Mixed,heb,1
1641,Erfurt,Mixed,lat,17
1641,Frankfurt (Oder),Protestant,ger,5
