year_of_publication,country_of_publication,primary_language_code,count
1993,de,ger,16
1993,gw,,16
1993,xx,fre,16
1993,ne,eng,13
1993,fr,eng,13
1993,dk,dan,13
1993,be,fre,12
1993,es,spa,10
1993,xx,swe,9
1993,fr,mmm,8
1993,enk,eng,7
1993,fr,mul,6
1993,nl,ned,6
1993,xxc,eng,6
1993,dk,eng,6
1993,no,nor,6
1993,fr,fra,6
1993,se,eng,5
1993,fi,fin,5
1993,fr,zxx,5
1993,fr,...,5
1993,sz,eng,5
1993,zz,eng,4
1993,dk,swe,4
1993,sp,spa,4
1993,eu,eng,4
1993,no,nno,4
1993,no,eng,4
1993,de,eng,4
1993,fi,ger,3
1993,it,eng,3
1993,ch,fre,3
1993,xx,fin,3
1993,fr,ger,3
1993,er,eng,3
1993,no#,eng,3
1993,gw,fre,3
1993,xx,nor,3
1993,pl,ger,3
1993,es,eng,3
1993,at,eng,2
1993,pl,eng,2
1993,it,fre,2
1993,ii,eng,2
1993,dk,zxx,2
1993,sw,,2
1993,nl,fra,2
1993,nl,fre,2
1993,zz,fre,2
1993,xxu,,2
1993,sp,cat,2
1993,fi,fre,2
1993,|||,,2
1993,ne,ger,2
1993,be,eng,2
1993,fi,,2
1993,gb,fra,2
1993,,1993,2
1993,nl,dui,2
1993,ES,por,2
1993,,dui,2
1993,xr,eng,2
1993,us,1993,2
1993,no#,nno,2
1993,no#,ger,1
1993,be,dui,1
1993,de,mul,1
1993,eu,zxx,1
1993,gw,gem,1
1993,it,fra,1
1993,xxu,pol,1
1993,pl,fre,1
1993,hu,eng,1
1993,ic,1993,1
1993,de,mmm,1
1993,no,swe,1
1993,,eng,1
1993,nju,eng,1
1993,xx,1993,1
1993,no#,mul,1
1993,sw,nor,1
1993,lh,ger,1
1993,xx,zxx,1
1993,de,1993,1
1993,gb,1993,1
1993,xxk,,1
1993,be,mul,1
1993,no,1993,1
1993,es,cad,1
1993,at,ger,1
1993,mau,eng,1
1993,gw,ita,1
1993,no,dan,1
1993,xx,dan,1
1993,xs,eng,1
1993,ko,eng,1
1993,pl,dui,1
1993,sz,ita,1
1993,nl,mul,1
1993,be,fra,1
1993,it,ger,1
1993,ie,eng,1
1993,it,lat,1
1993,zz,mul,1
1993,sz,fre,1
1993,it,1993,1
1993,nyu,eng,1
1993,|,ger,1
1993,fr,,1
1993,vc,eng,1
1993,cr,spa,1
1993,xx,dut,1
1993,au,eng,1
1993,co,spa,1
1993,gb,fre,1
1993,in,eng,1
1993,cau,eng,1
1993,ca,mul,1
1993,IT,por,1
1993,gw,spa,1
1993,it,mmm,1
1993,sp-,cat,1
1993,us,zxx,1
1993,cd,fre,1
1993,mnu,eng,1
1993,ja,eng,1
1994,gw,ger,751
1994,gw,eng,374
1994,dk,1994,273
1994,fr,fre,206
1994,sw,swe,117
1994,no,nob,111
1994,xxu,eng,96
1994,pl,pol,83
1994,xx,,73
1994,xxk,eng,72
1994,xx,eng,64
1994,nl,eng,63
1994,us,eng,47
1994,PT,por,47
1994,gb,eng,46
1994,no#,nob,38
1994,sz,ger,32
1994,fi,eng,25
1994,au,ger,23
1994,sw,eng,22
1994,ne,eng,21
1994,xx,ger,21
1994,no#,nno,20
1994,gw,,20
1994,de,dui,17
1994,fi,swe,15
1994,de,ger,14
1994,eu,eng,12
1994,fr,eng,12
1994,fr,zxx,11
1994,pl,eng,11
1994,it,ita,10
1994,no,nor,9
1994,nl,ned,9
1994,enk,eng,9
1994,xx,swe,9
1994,no,eng,8
1994,dk,swe,8
1994,sp,spa,8
1994,dk,eng,8
1994,fi,fin,7
1994,fr,...,7
1994,dk,dan,7
1994,no,nno,6
1994,sz,fre,6
1994,xxc,eng,6
1994,ch,fre,5
1994,fi,,5
1994,fr,fra,5
1994,gw,zxx,4
1994,sz,eng,4
1994,no#,mul,4
1994,gb,fra,4
1994,sw,,4
1994,be,fre,4
1994,xxu,,4
1994,ca,eng,3
1994,fr,mul,3
1994,fr,mmm,3
1994,FR,por,3
1994,us,1994,3
1994,nl,fra,3
1994,ii,eng,3
1994,no#,eng,3
1994,es,spa,3
1994,zz,eng,3
1994,xxk,,3
1994,sg,eng,3
1994,de,eng,3
1994,de,mmm,2
1994,nyu,eng,2
1994,is,eng,2
1994,fo,1994,2
1994,it,eng,2
1994,au,eng,2
1994,ii,fre,2
1994,er,eng,2
1994,xr,cze,2
1994,nl,mul,2
1994,sw,dan,2
1994,no,1994,2
1994,po,por,2
1994,xx,fin,2
1994,at,eng,2
1994,xxc,pol,2
1994,mc,fre,2
1994,co,spa,2
1994,quc,eng,2
1994,be,eng,2
1994,nl,dui,2
1994,er,est,1
1994,ee,eng,1
1994,ch,eng,1
1994,,eng,1
1994,ag,spa,1
1994,ru,eng,1
1994,inu,eng,1
1994,fi,mul,1
1994,de,1994,1
1994,cau,eng,1
1994,be,mul,1
1994,xxu,lat,1
1994,zz,mmm,1
1994,xx,ita,1
1994,be,dui,1
1994,gb,1994,1
1994,xr,,1
1994,at,dui,1
1994,pl,ger,1
1994,se,swe,1
1994,br,por,1
1994,ES,por,1
1994,sw,zxx,1
1994,xr,eng,1
1994,be,lat,1
1994,gw,swe,1
1994,sz,ita,1
1994,ja,eng,1
1994,fr,spa,1
1994,CO,por,1
1994,si,,1
1994,sw,spa,1
1994,it,mmm,1
1994,gw,fre,1
1994,nl,mmm,1
1994,re,fre,1
1994,no,mul,1
1994,il,eng,1
1994,sx,ger,1
1994,no,swe,1
1994,ch,ger,1
1994,de,fre,1
1994,xx,zxx,1
1994,ic,1994,1
1994,cc,eng,1
1994,nl,ara,1
1994,ja,ger,1
1994,gb,spa,1
1994,be,fra,1
1994,,1994,1
1994,SU,por,1
1994,ilu,eng,1
1994,fr,,1
1994,us,...,1
1994,sp,baq,1
1994,rm,rum,1
1994,ve,spa,1
1994,be,ned,1
1995,gw,ger,850
1995,gw,eng,421
1995,dk,1995,337
1995,fr,fre,191
1995,sw,swe,131
1995,xxu,eng,119
1995,pl,pol,118
1995,no,nob,100
1995,xx,,98
1995,xxk,eng,67
1995,PT,por,67
1995,us,eng,58
1995,nl,eng,53
1995,xx,eng,48
1995,fi,eng,47
1995,gb,eng,40
1995,sz,ger,37
1995,au,ger,35
1995,fi,swe,34
1995,de,dui,29
1995,pl,eng,26
1995,no#,nob,23
1995,sw,eng,20
1995,gw,,19
1995,de,ger,17
1995,it,ita,17
1995,fr,zxx,15
1995,no,nor,15
1995,xx,ger,15
1995,sp,ger,14
1995,fi,fin,13
1995,eu,eng,12
1995,no,eng,12
1995,fr,...,12
1995,fr,eng,11
1995,ne,eng,10
1995,nl,ned,10
1995,sw,,8
1995,es,spa,8
1995,xxu,,7
1995,pl,ger,7
1995,dk,dan,7
1995,xxu,lat,7
1995,xx,swe,7
1995,gw,fre,7
1995,dk,eng,7
1995,enk,eng,6
1995,nl,dui,6
1995,de,eng,6
1995,sz,eng,6
1995,xr,eng,6
1995,no#,nno,5
1995,ch,ger,5
1995,xxu,fre,5
1995,be,fre,5
1995,de,1995,4
1995,no,nno,4
1995,sz,fre,4
1995,,eng,4
1995,ch,fre,4
1995,ii,eng,4
1995,nl,ger,3
1995,lu,eng,3
1995,ja,ger,3
1995,gw,lat,3
1995,sp,spa,3
1995,fr,fra,3
1995,gb,1995,3
1995,ii,fre,3
1995,pl,fre,3
1995,co,spa,3
1995,sw,dan,3
1995,ne,ger,3
1995,,1995,2
1995,xx,nor,2
1995,at,ger,2
1995,au,,2
1995,at,dui,2
1995,de,mmm,2
1995,it,mul,2
1995,,,2
1995,no#,mul,2
1995,xx,zxx,2
1995,nyu,eng,2
1995,us,1995,2
1995,nl,spa,2
1995,ph,eng,2
1995,zz,eng,2
1995,no,1995,2
1995,it,ger,2
1995,nl,fra,2
1995,at,eng,2
1995,ke,eng,2
1995,ko,eng,1
1995,xxc,eng,1
1995,dk,swe,1
1995,it,...,1
1995,BR,por,1
1995,jp,eng,1
1995,fr,epo,1
1995,gb,fra,1
1995,ch,mul,1
1995,be,1995,1
1995,rm,rum,1
1995,sz,lat,1
1995,ic,1995,1
1995,ar,spa,1
1995,,dui,1
1995,hu,ger,1
1995,nju,eng,1
1995,de,lat,1
1995,mau,eng,1
1995,sw,ger,1
1995,wlk,eng,1
1995,eu,fre,1
1995,pl,zxx,1
1995,xo,slo,1
1995,nl,por,1
1995,be,mmm,1
1995,ch,dui,1
1995,xx,spa,1
1995,ck,spa,1
1995,xr,zxx,1
1995,gw,zxx,1
1995,rh,eng,1
1995,ie,mul,1
1995,fr,mmm,1
1995,no#,eng,1
1995,br,mmm,1
1995,mq,fre,1
1995,fi,ger,1
1995,it,eng,1
1995,fr,mul,1
1995,flu,eng,1
1995,dk,zxx,1
1995,sw,fre,1
1995,ie,eng,1
1995,ru,rus,1
1995,es,,1
1995,pk,eng,1
1995,ge,1995,1
1995,us,zxx,1
1995,be,fra,1
1995,xxk,,1
1995,er,eng,1
1995,de,,1
1995,ii,dan,1
1995,ic,eng,1
1995,IT,por,1
1995,|,eng,1
1995,fr,,1
1995,xv,ger,1
1995,de,fre,1
1995,gw,spa,1
1995,sw,spa,1
1995,xxu,zxx,1
1995,fi,,1
1995,no,ger,1
1995,NL,por,1
1995,sw,nor,1
1995,dcu,eng,1
1995,sa,eng,1
1995,lo,eng,1
1995,CO,por,1
1995,xx,fin,1
1995,zz,fre,1
1995,xr,cze,1
1995,gb,mul,1
1995,ch,eng,1
1995,fi,ita,1
1995,FR,por,1
1996,gw,ger,835
1996,gw,eng,468
1996,dk,1996,319
1996,fr,fre,210
1996,pl,pol,188
1996,sw,swe,160
1996,xxu,eng,115
1996,xx,,95
1996,xxk,eng,90
1996,no,nob,82
1996,PT,por,66
1996,xx,eng,61
1996,gb,eng,55
1996,fi,eng,49
1996,us,eng,46
1996,nl,eng,45
1996,sz,ger,44
1996,sw,eng,40
1996,au,ger,38
1996,pl,eng,37
1996,fi,swe,37
1996,fi,fin,24
1996,de,ger,22
1996,gw,lat,22
1996,no#,nob,21
1996,sw,,21
1996,it,ita,19
1996,de,dui,17
1996,fr,eng,17
1996,fr,...,17
1996,no,eng,13
1996,de,eng,12
1996,gw,,12
1996,xx,ger,12
1996,nl,ned,11
1996,no,nor,9
1996,sz,fre,8
1996,ne,eng,7
1996,xx,swe,7
1996,dk,dan,6
1996,enk,eng,6
1996,xxk,,6
1996,fr,zxx,6
1996,fi,,6
1996,no#,eng,6
1996,fr,mmm,6
1996,ch,fre,6
1996,sp,spa,5
1996,fr,fra,5
1996,dk,eng,5
1996,de,lat,4
1996,sw,nor,4
1996,xxc,eng,4
1996,es,spa,4
1996,be,fre,4
1996,it,eng,4
1996,fr,mul,4
1996,no#,nno,4
1996,gw,fre,4
1996,au,eng,3
1996,sw,dan,3
1996,xx,fre,3
1996,dk,swe,3
1996,po,por,3
1996,no,nno,3
1996,dk,mul,3
1996,ii,fre,3
1996,gb,1996,3
1996,eu,eng,3
1996,at,eng,3
1996,fi,lat,2
1996,hu,eng,2
1996,mc,fre,2
1996,zz,fre,2
1996,fi,ger,2
1996,,1996,2
1996,it,lat,2
1996,be,fra,2
1996,mx,spa,2
1996,txu,eng,2
1996,nl,fra,2
1996,it,mul,2
1996,de,mmm,2
1996,ca,fre,2
1996,eu,zxx,2
1996,de,mul,2
1996,fi,mul,2
1996,lh,ger,2
1996,no#,mul,2
1996,es,mul,2
1996,gw,spa,2
1996,eu,fre,2
1996,nyu,eng,2
1996,ch,fra,2
1996,sa,eng,1
1996,xx,spa,1
1996,zz,eng,1
1996,|||,,1
1996,|,lat,1
1996,xxc,,1
1996,xxu,,1
1996,ii,rus,1
1996,sx,eng,1
1996,pl,spa,1
1996,ir,eng,1
1996,no,swe,1
1996,fr,,1
1996,au,,1
1996,fr,ned,1
1996,fr,ita,1
1996,be,eng,1
1996,de,zxx,1
1996,ru,eng,1
1996,fr,map,1
1996,DE,por,1
1996,ci,eng,1
1996,hk,eng,1
1996,fi,zxx,1
1996,xv,ger,1
1996,se,swe,1
1996,ne,ger,1
1996,lu,ger,1
1996,it,ger,1
1996,us,1996,1
1996,ilu,eng,1
1996,mau,eng,1
1996,er,eng,1
1996,no,1996,1
1996,ch,mul,1
1996,no,mul,1
1996,ck,spa,1
1996,pl,fre,1
1996,CU,por,1
1996,sp,ast,1
1996,sw,fre,1
1996,xo,ger,1
1996,cn,eng,1
1996,re,fre,1
1996,hr,eng,1
1996,sz,eng,1
1996,gb,fra,1
1996,ch,dui,1
1996,at,ger,1
1996,nl,dut,1
1996,pt,por,1
1996,xxk,fre,1
1996,us,ger,1
1996,ic,1996,1
1996,pl,dut,1
1996,at,dui,1
1996,be,lat,1
1996,ii,pan,1
1996,co,spa,1
1996,de,fre,1
1996,|,eng,1
1996,xx#,nob,1
1996,na,eng,1
1996,hu,ger,1
1996,  ,eng,1
1996,ir,per,1
1996,xxu,ger,1
1996,xr,cze,1
1996,lu,eng,1
1996,be,1996,1
1996,dk,ger,1
1996,mou,eng,1
1996,at,,1
1996,,ned,1
1996,xx,zxx,1
1996,zz,mmm,1
1996,us,fra,1
1996,br,por,1
1996,de,spa,1
1996,se,eng,1
1996,us,fre,1
1996,FR,por,1
1996,cau,eng,1
1996,,,1
1996,sp,ger,1
1996,nl,dui,1
1996,va,ita,1
1996,mq,fre,1
1996,ir,mul,1
1996,rm,rum,1
1996,au,1996,1
1997,gw,ger,820
1997,gw,eng,369
1997,dk,1997,256
1997,fr,fre,207
1997,pl,pol,206
1997,sw,swe,162
1997,xxu,eng,102
1997,no,nob,87
1997,xx,,84
1997,xx,eng,61
1997,xxk,eng,56
1997,PT,por,56
1997,fi,eng,53
1997,sz,ger,52
1997,us,eng,51
1997,fi,fin,50
1997,gb,eng,45
1997,nl,eng,43
1997,pl,eng,41
1997,au,ger,39
1997,sw,eng,35
1997,de,ger,34
1997,fi,swe,30
1997,no#,nob,29
1997,de,dui,25
1997,fr,...,17
1997,fr,eng,14
1997,no,nor,14
1997,no#,nno,12
1997,it,ita,12
1997,no,eng,12
1997,gw,,9
1997,xx,ger,9
1997,ne,eng,9
1997,de,lat,8
1997,no#,eng,8
1997,eu,fre,8
1997,eu,eng,8
1997,fr,zxx,8
1997,nl,ned,8
1997,xxu,,8
1997,no#,mul,8
1997,fr,mul,7
1997,enk,eng,7
1997,xr,eng,6
1997,sw,,6
1997,dk,dan,6
1997,it,eng,6
1997,er,eng,6
1997,no,nno,6
1997,gb,1997,5
1997,sz,fre,5
1997,de,eng,5
1997,be,fre,5
1997,xx,swe,5
1997,dk,eng,4
1997,sp,ger,4
1997,ii,eng,4
1997,fr,fra,4
1997,US,por,4
1997,fr,mmm,4
1997,sp,spa,4
1997,|||,,3
1997,ie,eng,3
1997,pl,ger,3
1997,ii,fre,3
1997,xx,fre,3
1997,ru,rus,3
1997,zz,fre,3
1997,zz,eng,3
1997,es,spa,3
1997,ru,eng,3
1997,ch,fre,3
1997,xxk,zxx,2
1997,xr,cze,2
1997,gw,fre,2
1997,dcu,eng,2
1997,au,eng,2
1997,xx,1997,2
1997,it,zxx,2
1997,nyu,eng,2
1997,at,ger,2
1997,  ,,2
1997,gw,spa,2
1997,lu,eng,2
1997,,1997,2
1997,ch,ger,2
1997,mx,spa,2
1997,ne,ger,2
1997,no,mul,2
1997,gw,lat,2
1997,dk,ger,2
1997,de,fra,2
1997,at,eng,2
1997,no,,2
1997,sz,eng,2
1997,de,1997,2
1997,mau,eng,2
1997,be,,2
1997,fi,ger,2
1997,dk,swe,2
1997,po,por,2
1997,be,1997,2
1997,in,eng,2
1997,fi,lat,2
1997,xx,fin,2
1997,xx#,eng,1
1997,sw,dan,1
1997,fr,frm,1
1997,dz,fre,1
1997,eu,oci,1
1997,gp,mul,1
1997,gb,ita,1
1997,vtu,eng,1
1997,nl,mul,1
1997,pl,lat,1
1997,fr,,1
1997,ilu,eng,1
1997,sw,spa,1
1997,it,ger,1
1997,nl,mmm,1
1997,at,dui,1
1997,gb,fra,1
1997,es,mul,1
1997,xr,pol,1
1997,it,mul,1
1997,ch,dui,1
1997,ar,spa,1
1997,se,1997,1
1997,it,mmm,1
1997,fr,spa,1
1997,GB,por,1
1997,xxc,eng,1
1997,sw,ita,1
1997,us,zxx,1
1997,us,lat,1
1997,nl,dui,1
1997,xxu,zxx,1
1997,fi,,1
1997,nr,eng,1
1997,xx,dan,1
1997,jp,jpn,1
1997,de,mmm,1
1997,cc,eng,1
1997,gb,spa,1
1997,,,1
1997,si,eng,1
1997,xv,ita,1
1997,sp,,1
1997,mdu,eng,1
1997,ir,per,1
1997,ag,spa,1
1997,pl,ita,1
1997,rm,ger,1
1997,rm,rum,1
1997,lh,ger,1
1997,xx,lat,1
1997,sp,baq,1
1997,xx,zxx,1
1997,gw,nob,1
1997,gw,deu,1
1997,hu,eng,1
1997,bl,por,1
1997,JP,por,1
1997,be,fra,1
1997,pf,fre,1
1997,gb,mul,1
1997,sw,ger,1
1997,,dui,1
1997,ic,1997,1
1997,dk,mul,1
1997,ne,fre,1
1997,us,1997,1
1997,lu,ger,1
1997,nl,fra,1
1997,|,ger,1
1997,FR,por,1
1997,fi,zxx,1
1997,xxc,lat,1
1997,xr,mul,1
1997,gb,mmm,1
1997,be,ned,1
1997,cz,eng,1
1997,ne,dut,1
1997,ch,fra,1
1997,pt,mul,1
1997,no,dan,1
1998,gw,ger,802
1998,gw,eng,428
1998,dk,1998,358
1998,pl,pol,215
1998,fr,fre,206
1998,sw,swe,137
1998,xxu,eng,121
1998,no,nob,87
1998,xx,,78
1998,nl,eng,65
1998,PT,por,58
1998,xxk,eng,57
1998,xx,eng,53
1998,us,eng,53
1998,gb,eng,53
1998,pl,eng,46
1998,sw,eng,41
1998,sz,ger,40
1998,fi,swe,38
1998,fi,fin,38
1998,au,ger,35
1998,fi,eng,31
1998,no#,nob,27
1998,it,ita,25
1998,de,dui,23
1998,de,ger,20
1998,fi,lat,19
1998,no,eng,18
1998,fr,eng,15
1998,nl,ned,14
1998,ne,eng,14
1998,fr,...,12
1998,fi,,11
1998,xx,swe,11
1998,no,nor,10
1998,enk,eng,9
1998,fr,mul,8
1998,no#,nno,8
1998,xx,ger,8
1998,dk,dan,7
1998,no,nno,7
1998,eu,eng,7
1998,lu,eng,7
1998,es,spa,7
1998,fr,ger,6
1998,dk,eng,6
1998,fi,ger,6
1998,gb,1998,6
1998,be,fre,6
1998,sp,spa,5
1998,sw,,5
1998,pl,zxx,5
1998,sp,ger,5
1998,xxu,,5
1998,no,mul,5
1998,de,eng,5
1998,dk,nor,4
1998,xxk,,4
1998,ii,eng,4
1998,xr,eng,4
1998,xx,zxx,4
1998,fr,fra,4
1998,nyu,eng,4
1998,at,eng,4
1998,no#,eng,4
1998,au,eng,4
1998,ii,fre,3
1998,no#,mul,3
1998,no,,3
1998,ja,eng,3
1998,gw,,3
1998,fr,mmm,3
1998,ru,rus,3
1998,ch,fre,3
1998,ne,ger,3
1998,it,ger,3
1998,sz,eng,3
1998,ne,zxx,3
1998,,eng,2
1998,xxc,eng,2
1998,xxc,fre,2
1998,pl,ger,2
1998,no,dan,2
1998,at,ger,2
1998,es,mmm,2
1998,it,eng,2
1998,ch,dui,2
1998,de,lat,2
1998,in,eng,2
1998,ch,ger,2
1998,ic,1998,2
1998,nl,dui,2
1998,it,mmm,2
1998,xr,ger,2
1998,gb,fra,2
1998,no,1998,2
1998,nl,mmm,2
1998,pl,fre,2
1998,zz,mmm,2
1998,ch,eng,2
1998,sg,eng,2
1998,be,,2
1998,mx,spa,2
1998,dcu,eng,2
1998,rm,rum,2
1998,fr,zxx,1
1998,po,eng,1
1998,xx,fre,1
1998,zz,eng,1
1998,mq,fre,1
1998,ch,mmm,1
1998,er,eng,1
1998,se,eng,1
1998,gv,fre,1
1998,ca,fre,1
1998,nc,fre,1
1998,inu,eng,1
1998,de,1998,1
1998,kz,eng,1
1998,gw,spa,1
1998,sw,spa,1
1998,de,mmm,1
1998,sw,dan,1
1998,de,mul,1
1998,lb,arm,1
1998,zz,fre,1
1998,ru,eng,1
1998,vau,eng,1
1998,sx,eng,1
1998,fi,mul,1
1998,xx,ita,1
1998,co,spa,1
1998,cau,eng,1
1998,sp,eng,1
1998,bl,por,1
1998,at,dui,1
1998,be,zxx,1
1998,ck,spa,1
1998,CU,por,1
1998,ne,dut,1
1998,gw,fre,1
1998,de,zxx,1
1998,nl,spa,1
1998,it,fre,1
1998,no,pol,1
1998,sw,fre,1
1998,th,eng,1
1998,xr,spa,1
1998,gw,ita,1
1998,FR,por,1
1998,mc,fre,1
1998,ph,eng,1
1998,ja,jpn,1
1998,ja,ger,1
1998,lh,ger,1
1998,us,mul,1
1998,eu,fre,1
1998,co,dui,1
1998,fr,,1
1998,xo,eng,1
1998,no,zxx,1
1998,it,mul,1
1998,US,por,1
1998,nl,rus,1
1998,dk,mmm,1
1998,ag,spa,1
1998,re,fre,1
1998,gw,mul,1
1998,xxc,ger,1
1998,nl,mis,1
1998,dx,ger,1
1998,mx,eng,1
1998,si,eng,1
1998,fi,fre,1
1998,tz,eng,1
1998,be,fra,1
1998,ve,spa,1
1998,,1998,1
1998,ro,rum,1
1998,se,swe,1
1998,sz,ita,1
1998,BE,por,1
1998,sw,ger,1
1998,pt,por,1
1998,gl,1998,1
1998,sz,fre,1
1998,no,swe,1
1998,ir,per,1
1998,ch,fra,1
1998,se,1998,1
1998,be,dut,1
1999,gw,ger,915
1999,gw,eng,537
1999,dk,1999,316
1999,fr,fre,263
1999,pl,pol,234
1999,sw,swe,154
1999,xxu,eng,103
1999,xx,,97
1999,xx,eng,83
1999,PT,por,80
1999,no,nob,78
1999,xxk,eng,74
1999,nl,eng,68
1999,us,eng,60
1999,sw,eng,60
1999,gb,eng,45
1999,fi,eng,45
1999,sz,ger,41
1999,pl,eng,40
1999,au,ger,37
1999,de,ger,35
1999,fi,swe,35
1999,fi,fin,30
1999,it,ita,29
1999,no#,nob,25
1999,ne,eng,25
1999,no,eng,20
1999,de,dui,17
1999,enk,eng,15
1999,fr,...,13
1999,nl,ned,9
1999,xxk,mul,9
1999,xx,ger,9
1999,no,nno,8
1999,dk,eng,8
1999,gw,,8
1999,no,,7
1999,sz,fre,7
1999,eu,eng,7
1999,no,nor,6
1999,sp,spa,6
1999,fr,eng,6
1999,fr,fra,6
1999,xx,swe,6
1999,xxc,eng,6
1999,pl,ger,6
1999,dk,dan,6
1999,be,fre,5
1999,es,spa,5
1999,xr,ger,5
1999,xxu,,5
1999,no#,eng,5
1999,de,mmm,4
1999,fi,ger,4
1999,xr,cze,4
1999,lu,ger,4
1999,ii,eng,4
1999,er,eng,4
1999,gb,1999,4
1999,se,1999,4
1999,de,eng,4
1999,fr,zxx,4
1999,gw,fre,4
1999,zz,eng,3
1999,lu,eng,3
1999,dcu,eng,3
1999,zz,fre,3
1999,xxk,,3
1999,sz,eng,3
1999,ch,fre,3
1999,fr,mul,3
1999,xx,1999,3
1999,no,mul,3
1999,sw,,3
1999,gw,pol,3
1999,xx,zxx,3
1999,ie,eng,2
1999,au,eng,2
1999,ke,eng,2
1999,xx,dan,2
1999,no,dan,2
1999,no#,mul,2
1999,|,ger,2
1999,de,1999,2
1999,de,mul,2
1999,gb,fra,2
1999,xx,fre,2
1999,flu,eng,2
1999,de,lat,2
1999,ES,por,2
1999,pl,fre,2
1999,us,1999,2
1999,ii,fre,2
1999,ir,per,2
1999,no#,nno,2
1999,vc,eng,2
1999,gw,spa,2
1999,sp,ger,2
1999,lh,ger,2
1999,fi,,2
1999,fi,fre,2
1999,po,por,2
1999,eu,zxx,2
1999,nyu,eng,2
1999,ne,,2
1999,ic,1999,2
1999,us,spa,2
1999,,1999,1
1999,mq,fre,1
1999,bl,por,1
1999,xx,spa,1
1999,xra,eng,1
1999,ru,fin,1
1999,onc,eng,1
1999,sp,eng,1
1999,xx,nor,1
1999,at,eng,1
1999,it,mul,1
1999,mnu,eng,1
1999,ST,por,1
1999,xo,slo,1
1999,gr,mmm,1
1999,nl,fra,1
1999,IT,por,1
1999,ne,mul,1
1999,be,eng,1
1999,sz,ita,1
1999,dk,swe,1
1999,cau,zxx,1
1999,es,mul,1
1999,ve,spa,1
1999,gb,fre,1
1999,DE,por,1
1999,nju,eng,1
1999,bcc,eng,1
1999,it,ger,1
1999,pl,ita,1
1999,us,mmm,1
1999,miu,eng,1
1999,gw,por,1
1999,ch,eng,1
1999,hu,ger,1
1999,xx,ita,1
1999,xr,eng,1
1999,xv-,slv,1
1999,mdu,eng,1
1999,eu,fre,1
1999,se,eng,1
1999,CA,por,1
1999,sw,mul,1
1999,fr,,1
1999,io,eng,1
1999,ru,rus,1
1999,cz,tse,1
1999,es,eng,1
1999,BR,por,1
1999,il,heb,1
1999,no,1999,1
1999,|,eng,1
1999,ca,fre,1
1999,va,eng,1
1999,at,ger,1
1999,be,mul,1
1999,pe,eng,1
1999,mw,eng,1
1999,fr,mmm,1
1999,il,eng,1
1999,fr,1999,1
1999,eu,mmm,1
1999,no,ger,1
1999,xxk,ger,1
1999,ohu,eng,1
1999,de,grk,1
1999,de,fre,1
1999,fr,ger,1
1999,pe,spa,1
1999,gr,eng,1
1999,dk,nor,1
1999,yt,fre,1
1999,mx,spa,1
1999,gs,ger,1
1999,hu,eng,1
1999,xx,rus,1
1999,er,est,1
1999,be,zxx,1
1999,xr,lat,1
1999,nz,eng,1
1999,|,nor,1
1999,,eng,1
1999,GB,por,1
1999,ja,jpn,1
1999,cz,eng,1
1999,|||,,1
1999,XA-GB,eng,1
2000,gw,ger,863
2000,gw,eng,674
2000,dk,2000,328
2000,fr,fre,317
2000,pl,pol,229
2000,sw,swe,155
2000,xxu,eng,131
2000,xxk,eng,113
2000,xx,,101
2000,PT,por,88
2000,xx,eng,85
2000,no,nob,79
2000,us,eng,72
2000,nl,eng,70
2000,sw,eng,67
2000,pl,eng,51
2000,gb,eng,50
2000,fi,eng,49
2000,sz,ger,49
2000,fi,fin,35
2000,no,eng,34
2000,de,ger,32
2000,no#,nob,31
2000,au,ger,31
2000,it,ita,23
2000,ne,eng,20
2000,fi,swe,20
2000,enk,eng,13
2000,no,nor,13
2000,de,dui,13
2000,nl,ned,12
2000,us,2000,11
2000,es,spa,11
2000,no#,nno,11
2000,sp,spa,11
2000,no,nno,10
2000,gw,,9
2000,,2000,9
2000,dk,dan,9
2000,no,,9
2000,fr,mul,8
2000,fr,zxx,8
2000,lu,eng,7
2000,de,eng,7
2000,de,2000,7
2000,er,eng,7
2000,ch,fre,6
2000,be,fre,6
2000,fr,2000,6
2000,sw,,6
2000,au,eng,5
2000,dk,eng,5
2000,gw,swe,5
2000,nyu,eng,5
2000,it,eng,5
2000,pl,ger,5
2000,fr,eng,5
2000,gw,fre,4
2000,ii,eng,4
2000,xr,cze,4
2000,xxk,,4
2000,xxc,eng,4
2000,no#,eng,4
2000,sz,fre,4
2000,xx,fre,3
2000,xxk,zxx,3
2000,sw,ger,3
2000,xx,ita,3
2000,gb,zxx,3
2000,xx,swe,3
2000,se,2000,3
2000,gw,lat,3
2000,lu,ger,3
2000,dcu,eng,3
2000,fr,fra,3
2000,at,eng,2
2000,fr,mmm,2
2000,no,mul,2
2000,it,mul,2
2000,zz,eng,2
2000,nl,dui,2
2000,xx,spa,2
2000,io,eng,2
2000,xx,dan,2
2000,sp,ger,2
2000,it,ger,2
2000,flu,eng,2
2000,no,zxx,2
2000,pl,ita,2
2000,se,zwe,2
2000,se,swe,2
2000,se,eng,2
2000,fr,...,2
2000,be,eng,2
2000,fr,spa,2
2000,xr,eng,2
2000,be,fra,2
2000,xxu,zxx,2
2000,gb,2000,2
2000,xx,zxx,2
2000,eu,eng,2
2000,sz,ita,2
2000,gb,fra,2
2000,xx,ger,2
2000,sz,eng,2
2000,us,,1
2000,no#,mul,1
