year_of_publication,country_of_publication,primary_language_code,count
2011,ge,eng,1
2011,gw,kur,1
2011,ke,eng,1
2011,gb,2011,1
2011,xr,slo,1
2011,it-,ita,1
2011,sa,eng,1
2011,cm,eng,1
2011,no#,mul,1
2011,er,eng,1
2011,inu,eng,1
2011,xv,slv,1
2011,fi,spa,1
2011,fr,eng,1
2012,gw,ger,708
2012,pl,pol,272
2012,gw,eng,270
2012,xx,,268
2012,dk,2012,196
2012,xx,eng,129
2012,xxk,eng,77
2012,fi,fin,75
2012,xxu,eng,69
2012,sw,swe,60
2012,enk,eng,60
2012,no,nob,41
2012,gb,eng,37
2012,de,ger,33
2012,xr,cze,27
2012,us,eng,26
2012,pl,eng,24
2012,nl,ned,22
2012,sw,eng,22
2012,gw,,19
2012,gw,spa,18
2012,nl,eng,16
2012,au,ger,16
2012,PT,por,15
2012,fi,swe,14
2012,es,spa,13
2012,fi,eng,13
2012,it,ita,13
2012,sz,ger,12
2012,no#,nob,9
2012,be,eng,8
2012,no,eng,8
2012,nyu,eng,8
2012,de,eng,7
2012,sp,spa,7
2012,id,ind,7
2012,xx,srp,5
2012,no#,eng,5
2012,no,nno,3
2012,ne,eng,3
2012,fr,eng,3
2012,sa,eng,3
2012,gw,por,3
2012,pau,eng,3
2012,sg,eng,2
2012,be,spa,2
2012,no,dan,2
2012,gw,fre,2
2012,ctu,eng,2
2012,us,2012,2
2012,sw,spa,2
2012,de,2012,2
2012,gw,tur,2
2012,pl,ukr,2
2012,rb,srp,2
2012,sw,,2
2012,pl,spa,2
2012,ii,eng,2
2012,mdu,eng,2
2012,cou,eng,2
2012,xx,rus,2
2012,xx,ger,2
2012,gw,pol,2
2012,nju,eng,2
2012,mau,eng,2
2012,xx,spa,2
2012,tr,eng,2
2012,no,swe,2
2012,pl,rus,2
2012,xxc,eng,2
2012,ch,ger,1
2012,in,eng,1
2012,pt,por,1
2012,sw,ind,1
2012,sw,pol,1
2012,rm,rum,1
2012,stk,eng,1
2012,cl,spa,1
2012,dk,dan,1
2012,PTPT,por,1
2012,ca,eng,1
2012,aa,alb,1
2012,at,eng,1
2012,er,eng,1
2012,xx,hrv,1
2012,id,eng,1
2012,bo,spa,1
2012,wau,eng,1
2012,xx,ita,1
2012,|,ger,1
2012,ck,spa,1
2012,de,mmm,1
2012,,dan,1
2012,it,spa,1
2012,tu,tur,1
2012,hu,hun,1
2012,mx,spa,1
2012,ru,rus,1
2012,AO,por,1
2012,ru,eng,1
2012,cn,eng,1
2012,ch,mmm,1
2012,er,est,1
2012,fr,fre,1
2012,cau,eng,1
2012,be,ned,1
2012,my,mal,1
2012,de,spa,1
2012,xr,eng,1
2012,,eng,1
2012,ilu,eng,1
2012,de,dui,1
2012,my,eng,1
2012,it,eng,1
2012,fr,mul,1
2012,ncu,eng,1
2012,gb,mul,1
2012,gw,kur,1
2012,za,eng,1
2012,pl,ger,1
2013,gw,ger,702
2013,gw,eng,280
2013,pl,pol,265
2013,xx,,256
2013,dk,2013,208
2013,xx,eng,168
2013,sw,swe,116
2013,xxk,eng,67
2013,fi,fin,63
2013,xxu,eng,54
2013,us,eng,52
2013,gb,eng,50
2013,sw,eng,47
2013,enk,eng,46
2013,pl,eng,42
2013,no,nob,30
2013,de,ger,27
2013,gw,,23
2013,id,ind,23
2013,nl,eng,23
2013,au,ger,22
2013,nyu,eng,19
2013,it,ita,17
2013,xr,cze,17
2013,gw,spa,16
2013,PT,por,16
2013,fi,swe,14
2013,no,eng,11
2013,es,spa,11
2013,xx,ger,10
2013,fi,eng,10
2013,sz,ger,8
2013,nl,ned,8
2013,mdu,eng,8
2013,no#,nob,8
2013,be,eng,6
2013,de,eng,6
2013,sw,,6
2013,ne,eng,5
2013,un,ukr,4
2013,gb,2013,4
2013,no,nno,4
2013,sa,eng,4
2013,nl,fra,4
2013,no,swe,3
2013,xx,spa,3
2013,fr,eng,3
2013,dk,eng,3
2013,no#,eng,2
2013,xx,rus,2
2013,ja,eng,2
2013,pl,ukr,2
2013,no#,mul,2
2013,au,eng,2
2013,gw,fre,2
2013,no#,nno,2
2013,no,dan,2
2013,sp,spa,2
2013,cm,eng,2
2013,pl,spa,2
2013,er,est,2
2013,za,eng,2
2013,xv,slv,2
2013,fr,spa,1
2013,ru,rus,1
2013,ch,ger,1
2013,JP,por,1
2013,ii,eng,1
2013,se,eng,1
2013,be,ned,1
2013,at,ger,1
2013,xo,ger,1
2013,uy,spa,1
2013,ar,spa,1
2013,sw,por,1
2013,inu,eng,1
2013,br,por,1
2013,lu,eng,1
2013,it,2013,1
2013,mx,spa,1
2013,cau,eng,1
2013,us,2013,1
2013,xxc,eng,1
2013,ch,dui,1
2013,de,dui,1
2013,hr,hrv,1
2013,sz,eng,1
2013,pe,mmm,1
2013,xr,slo,1
2013,er,eng,1
2013,,ned,1
2013,gw,por,1
2013,lu,swe,1
2013,sx,eng,1
2013,gw,ita,1
2013,jp,eng,1
2013,lu,est,1
2013,un,ger,1
2013,ke,eng,1
2013,rb,srp,1
2013,ohu,eng,1
2013,no,nor,1
2013,fr,fre,1
2013,|,ger,1
2013,th,eng,1
2013,lu,ger,1
2013,xr,eng,1
2013,stk,eng,1
2013,de,2013,1
2013,pl,slo,1
2013,pau,eng,1
2013,tu,tur,1
2013,cou,eng,1
2013,bl,por,1
2013,xx,ita,1
2014,gw,ger,711
2014,sw,swe,683
2014,pl,pol,357
2014,xx,,270
2014,gw,eng,259
2014,dk,2014,213
2014,xx,eng,143
2014,xxk,eng,71
2014,us,eng,70
2014,gb,eng,58
2014,xxu,eng,54
2014,fi,fin,46
2014,pl,eng,44
2014,no,nob,42
2014,enk,eng,38
2014,sw,eng,36
2014,nl,ned,30
2014,de,ger,28
2014,nl,eng,27
2014,id,ind,23
2014,PT,por,20
2014,xr,cze,19
2014,it,ita,17
2014,gw,,13
2014,nyu,eng,12
2014,au,ger,11
2014,gw,spa,8
2014,de,eng,8
2014,fi,swe,8
2014,no,eng,8
2014,sz,ger,7
2014,be,eng,7
2014,no#,eng,7
2014,no#,nob,6
2014,no,nno,6
2014,ru,rus,6
2014,ne,eng,6
2014,gw,por,5
2014,xx,spa,5
2014,,,4
2014,eu,eng,4
2014,no,swe,4
2014,ch,eng,4
2014,fi,eng,4
2014,nl,spa,4
2014,pl,ukr,3
2014,es,spa,3
2014,cau,eng,3
2014,gw,ita,3
2014,pl,rus,3
2014,sz,eng,3
2014,mdu,eng,3
2014,no#,mul,3
2014,de,dui,3
2014,br,por,2
2014,ii,eng,2
2014,dk,dan,2
2014,nr,eng,2
2014,my,eng,2
2014,no,dan,2
2014,us,2014,2
2014,in,eng,2
2014,ES,por,2
2014,be,ned,2
2014,er,est,2
2014,fr,eng,2
2014,ctu,eng,2
2014,it,mmm,2
2014,xx,ger,2
2014,id,eng,1
2014,cou,eng,1
2014,lu,ger,1
2014,xr,slo,1
2014,xxk,ger,1
2014,AT,por,1
2014,mx,spa,1
2014,miu,eng,1
2014,ls,eng,1
2014,pau,eng,1
2014,ar,spa,1
2014,de,mul,1
2014,za,eng,1
2014,gh,eng,1
2014,it,ger,1
2014,uv,fre,1
2014,xo,slo,1
2014,rm,rum,1
2014,no,nor,1
2014,dr,spa,1
2014,gw,rus,1
2014,cz,cze,1
2014,nju,eng,1
2014,ag,spa,1
2014,pl,ita,1
2014,gb,2014,1
2014,CL,por,1
2014,pl,cze,1
2014,sk,eng,1
2014,it,eng,1
2014,pl,ger,1
2014,sw,fre,1
2014,sw,,1
2014,bl,eng,1
2014,sz,swe,1
2014,CO,por,1
2014,no,mul,1
2014,uuu,ita,1
2014,gw,fre,1
2014,zz,por,1
2014,ca,eng,1
2014,xxk,swe,1
2014,hu,ger,1
2014,pl,por,1
2014,onc,eng,1
2014,pt,por,1
2014,stk,eng,1
2014,AO,por,1
2014,pe,spa,1
2014,pl,slo,1
2014,aa,alb,1
2014,sk,tse,1
2014,mau,eng,1
2014,ag,eng,1
2014,xx,rus,1
2014,pl,spa,1
2014,sa,eng,1
2015,sw,swe,678
2015,gw,ger,618
2015,pl,pol,412
2015,gw,eng,340
2015,xx,,235
2015,xx,eng,167
2015,dk,2015,157
2015,xxu,eng,56
2015,sw,eng,53
2015,pl,eng,49
2015,xxk,eng,49
2015,fi,fin,43
2015,no,nob,43
2015,us,eng,42
2015,gb,eng,32
2015,nl,eng,28
2015,de,ger,25
2015,id,ind,25
2015,PT,por,24
2015,enk,eng,17
2015,nl,ned,16
2015,xr,cze,15
2015,no,eng,13
2015,nyu,eng,13
2015,au,ger,12
2015,sz,ger,11
2015,no,swe,9
2015,it,ita,8
2015,fi,eng,8
2015,pl,rus,7
2015,sw,,6
2015,ru,rus,6
2015,gw,por,6
2015,pl,ukr,6
2015,gw,ita,6
2015,gw,,6
2015,ne,eng,6
2015,fr,eng,5
2015,gw,spa,5
2015,sz,eng,5
2015,no,nno,5
2015,fi,rus,4
2015,xx,spa,4
2015,no,mul,3
2015,be,eng,3
2015,es,spa,3
2015,fi,swe,3
2015,sw,dan,3
2015,xr,slo,3
2015,xx,ger,3
2015,de,eng,3
2015,xxc,eng,2
2015,nju,eng,2
2015,sa,eng,2
2015,|||,,2
2015,ch,eng,2
2015,ug,eng,2
2015,gw,fre,2
2015,no#,mul,2
2015,de,mul,2
2015,sw,spa,2
2015,in,eng,2
2015,no,2015,2
2015,pl,ger,2
2015,mdu,eng,2
2015,si,eng,2
2015,no,nor,2
2015,gw,tur,2
2015,FR,por,1
2015,pl,ita,1
2015,tr,tur,1
2015,de,dui,1
2015,zz,por,1
2015,ko,eng,1
2015,xr,eng,1
2015,id,eng,1
2015,fr,fre,1
2015,pau,eng,1
2015,no#,nob,1
2015,sl,eng,1
2015,sg,eng,1
2015,bu,bul,1
2015,tu,tur,1
2015,uuu,eng,1
2015,et,eng,1
2015,xx,fin,1
2015,xx,swe,1
2015,mau,eng,1
2015,es,2015,1
2015,ilu,eng,1
2015,alu,eng,1
2015,lh,ger,1
2015,no,,1
2015,pl,slo,1
2015,pl,spa,1
2015,si,swe,1
2015,ctu,eng,1
2015,ar,spa,1
2015,uik,eng,1
2015,sw,oth,1
2015,cz,cze,1
2015,gh,eng,1
2015,br,por,1
2015,ng,fre,1
2015,xx,rus,1
2015,CO,por,1
2015,gb,mul,1
2015,stk,eng,1
2015,gw,swe,1
2015,rb,srp,1
2015,vtu,eng,1
2015,ii,eng,1
2015,dm,fre,1
2015,no#,eng,1
2016,gw,ger,753
2016,sw,swe,712
2016,pl,pol,464
2016,gw,eng,442
2016,xx,,236
2016,dk,2016,203
2016,xx,eng,164
2016,xxu,eng,72
2016,pl,eng,65
2016,xxk,eng,52
2016,us,eng,44
2016,fi,fin,37
2016,sw,eng,33
2016,no,nob,32
2016,gb,eng,29
2016,nl,ned,26
2016,enk,eng,19
2016,nyu,eng,16
2016,xr,cze,15
2016,au,ger,15
2016,PT,por,15
2016,sz,ger,13
2016,it,ita,12
2016,gw,spa,11
2016,no,eng,10
2016,nl,eng,9
2016,fi,eng,9
2016,fi,swe,8
2016,sw,,8
2016,de,ger,7
2016,pl,rus,7
2016,es,spa,7
2016,gw,,6
2016,nju,eng,6
2016,fr,eng,5
2016,xr,eng,4
2016,id,ind,4
2016,ilu,eng,4
2016,sz,eng,4
2016,xx,spa,4
2016,dk,dan,3
2016,no,nno,3
2016,pl,spa,3
2016,gw,por,3
2016,sa,eng,3
2016,ne,eng,3
2016,de,eng,3
2016,xx,srp,2
2016,ksu,eng,2
2016,ru,rus,2
2016,gw,fre,2
2016,pl,ukr,2
2016,dk,eng,2
2016,pt,por,1
2016,pl,ger,1
2016,gw,mul,1
2016,gw,tur,1
2016,de,dui,1
2016,cz,cze,1
2016,fr,zxx,1
2016,04,,1
2016,sp,spa,1
2016,ca,eng,1
2016,gw,swe,1
2016,ar,spa,1
2016,sw,por,1
2016,be,ger,1
2016,mdu,eng,1
2016,sw,bur,1
2016,gw,dut,1
2016,sw,rus,1
2016,be,zxx,1
2016,us,2016,1
2016,cl,spa,1
2016,no,swe,1
2016,de,mmm,1
2016,be,eng,1
2016,be,ned,1
2016,id,eng,1
2016,xr,slo,1
2016,xo,slo,1
2016,sw,ita,1
2016,,,1
2016,nl,spa,1
2016,gw,zxx,1
2016,no,mul,1
2016,cm,eng,1
2016,GB,por,1
2016,sp,eng,1
2016,dcu,eng,1
2016,se,eng,1
2016,sk,slo,1
2016,si,eng,1
2016,pl,ita,1
2016,xna,eng,1
2016,gw,pol,1
2016,un,ukr,1
2016,sw,ukr,1
2016,pl,srp,1
2016,au,eng,1
2016,fr,fre,1
2017,gw,ger,797
2017,sw,swe,689
2017,gw,eng,478
2017,pl,pol,412
2017,dk,2017,257
2017,xx,,200
2017,xx,eng,111
2017,sw,,60
2017,pl,eng,56
2017,xxk,eng,54
2017,fi,fin,51
2017,sw,eng,40
2017,xxu,eng,36
2017,no,nob,33
2017,us,eng,31
2017,gb,eng,27
2017,PT,por,26
2017,nl,ned,24
2017,enk,eng,22
2017,xx,ger,21
2017,gw,spa,20
2017,fi,eng,20
2017,au,ger,17
2017,nyu,eng,16
2017,xr,cze,13
2017,de,ger,12
2017,sz,eng,11
2017,sz,ger,10
2017,xr,eng,10
2017,gw,,10
2017,gw,por,9
2017,nl,eng,9
2017,no,eng,8
2017,fr,eng,8
2017,es,spa,8
2017,it,ita,7
2017,fi,swe,6
2017,xx,spa,6
2017,,2017,5
2017,no,nor,5
2017,hu,eng,4
2017,ch,eng,4
2017,BR,por,4
2017,us,2017,4
2017,pl,ukr,4
2017,gw,zxx,3
2017,no,swe,3
2017,sx,eng,3
2017,dk,eng,3
2017,no,nno,3
2017,gw,tur,3
2017,er,est,3
2017,xx,ita,2
2017,xx,fre,2
2017,dk,dan,2
2017,pl,spa,2
2017,gw,pol,2
2017,pl,rus,2
2017,ii,eng,2
2017,fr,fre,2
2017,sp,spa,2
2017,za,eng,2
2017,uy,spa,2
2017,mdu,eng,2
2017,no,2017,2
2017,nju,eng,2
2017,ru,rus,2
2017,gw,dut,2
2017,gw,ita,2
2017,xx,srp,1
2017,sw,spa,1
2017,cl,spa,1
2017,sw,nor,1
2017,mx,spa,1
2017,CO,por,1
2017,at,eng,1
2017,be,ned,1
2017,xr,slo,1
2017,ilu,eng,1
2017,stk,eng,1
2017,no,mul,1
2017,tu,tur,1
2017,sw,bur,1
2017,mau,eng,1
2017,si,eng,1
2017,xx,fin,1
2017,gb,2017,1
2017,sw,rus,1
2017,sz,spa,1
2017,miu,eng,1
2017,sa,eng,1
2017,ca,eng,1
2017,rh,eng,1
2017,dm,fre,1
2017,li,lit,1
2017,zz,eng,1
2017,cou,eng,1
2017,xx,rus,1
2017,gw,fre,1
2017,hu,ger,1
2017,cau,eng,1
2017,msu,eng,1
2017,lh,ger,1
2017,dcu,eng,1
2017,se,swe,1
2017,ch,ger,1
2017,ec,spa,1
2017,at,ger,1
2017,gw,heb,1
2018,gw,ger,855
2018,sw,swe,664
2018,gw,eng,523
2018,pl,pol,420
2018,dk,2018,289
2018,sw,,267
2018,xx,,257
2018,xx,eng,171
2018,xxk,eng,100
2018,pl,eng,69
2018,sz,eng,54
2018,sw,eng,53
2018,xxu,eng,43
2018,fi,fin,36
2018,enk,eng,35
2018,gb,eng,34
2018,no,nob,29
2018,xx,spa,28
2018,PT,por,27
2018,nl,ned,23
2018,us,eng,23
2018,xr,cze,19
2018,de,ger,17
2018,nl,eng,13
2018,xx,por,13
2018,fi,eng,12
2018,au,ger,11
2018,sz,ger,11
2018,es,spa,11
2018,fi,swe,10
2018,nyu,eng,10
2018,ch,eng,8
2018,no,eng,8
2018,dk,dan,7
2018,it,ita,6
2018,ru,rus,5
2018,mau,eng,5
2018,pl,ukr,5
2018,gw,,5
2018,xx,ita,4
2018,xr,eng,4
2018,gw,spa,4
2018,gb,2018,4
2018,ne,eng,4
2018,gw,por,3
2018,de,eng,3
2018,fr,eng,3
2018,no,nno,3
2018,xx,dan,3
2018,ii,eng,3
2018,gw,fre,3
2018,pl,rus,3
2018,xx,ger,3
2018,gw,zxx,2
2018,dk,eng,2
2018,no,sme,2
2018,be,fre,2
2018,xxc,eng,2
2018,er,est,2
2018,un,ukr,2
2018,pt,por,2
2018,sp,spa,2
2018,fi,ger,2
2018,us,2018,1
2018,pl,cze,1
2018,sw,tur,1
2018,dk,ned,1
2018,se,swe,1
2018,mdu,eng,1
2018,it,mmm,1
2018,xx,dut,1
2018,CH,por,1
2018,xx,fre,1
2018,IT,por,1
2018,gm,eng,1
2018,gb,zxx,1
2018,enk,,1
2018,no,nor,1
2018,no,dan,1
2018,BR,por,1
2018,FI,por,1
2018,lh,ger,1
2018,xx,fin,1
2018,tnu,eng,1
2018,tu,tur,1
2018,ca,eng,1
2018,cl,spa,1
2018,fr,epo,1
2018,sw,rus,1
2018,|,swe,1
2018,no,swe,1
2018,,eng,1
2018,pl,spa,1
2018,no,mul,1
2018,DE,por,1
2018,mf,eng,1
2018,eu,eng,1
2018,gw,tur,1
2018,ilu,eng,1
2018,sa,eng,1
2018,GB,por,1
2018,ck,spa,1
2018,cn,eng,1
2018,pl,ger,1
2018,txu,eng,1
2018,cou,eng,1
2018,hr,hrv,1
2018,sw,ind,1
2018,xx,zxx,1
2019,gw,ger,786
2019,gw,eng,554
2019,sw,swe,482
2019,pl,pol,309
2019,dk,2019,272
2019,xx,,235
2019,xx,eng,216
2019,sw,,134
2019,pl,eng,63
2019,xxk,eng,58
2019,enk,eng,42
2019,xxu,eng,40
2019,sw,eng,36
2019,no,nob,35
2019,gb,eng,32
2019,fi,fin,30
2019,us,eng,30
2019,PT,por,24
2019,xr,cze,19
2019,fi,eng,19
2019,sz,eng,17
2019,xx,spa,15
2019,nl,ned,14
2019,au,ger,12
2019,nl,eng,11
2019,de,ger,11
2019,ch,eng,10
2019,nyu,eng,10
2019,es,spa,8
2019,xx,ger,7
2019,xx,por,7
2019,us,2019,7
2019,gw,spa,6
2019,sz,ger,6
2019,it,ita,6
2019,gw,,6
2019,no,eng,5
2019,pl,rus,5
2019,xx,fin,4
2019,no,mul,4
2019,fr,eng,3
2019,no,nno,3
2019,pl,hrv,3
2019,ne,eng,3
2019,be,eng,3
2019,gw,dut,3
2019,xx,ita,3
2019,pt,por,3
2019,sp,spa,2
2019,es,mmm,2
2019,pau,eng,2
2019,fi,swe,2
2019,|,swe,2
2019,mau,eng,2
2019,mdu,eng,2
2019,de,eng,2
2019,gw,ita,2
2019,xr,slo,2
2019,be,ned,2
2019,cau,eng,2
2019,gw,swe,2
2019,sg,eng,2
2019,ca,eng,2
2019,no,swe,2
2019,au,eng,2
2019,,eng,1
2019,ko,kor,1
2019,fr,fre,1
2019,er,est,1
2019,uik,eng,1
2019,rb,srp,1
2019,nz,eng,1
2019,sy,ger,1
2019,xr,eng,1
2019,no,nor,1
2019,in,eng,1
2019,tu,tur,1
2019,nju,eng,1
2019,gw,por,1
2019,un,ukr,1
2019,|,eng,1
2019,ug,eng,1
2019,ie,eng,1
2019,de,ned,1
2019,xx,pol,1
2019,dk,swe,1
2019,fr,mmm,1
2019,br,por,1
2019,xx,hun,1
2019,xxu,,1
2019,si,eng,1
2019,sa,eng,1
2019,|,ger,1
2019,pl,ger,1
2019,abc,eng,1
2019,stk,eng,1
2019,ci,hrv,1
2019,xx,cze,1
2019,gw,mul,1
2019,ke,eng,1
2019,uy,spa,1
2019,xx,fre,1
2019,,nob,1
2019,ctu,eng,1
2019,miu,eng,1
2019,pl,bul,1
2019,hu,eng,1
2019,cou,eng,1
2019,it,mmm,1
2019,pl,spa,1
2019,dcu,eng,1
2019,pl,slo,1
2020,gw,ger,887
2020,sw,swe,805
2020,gw,eng,498
2020,pl,pol,362
2020,xx,,282
2020,dk,2020,253
2020,xx,eng,219
2020,sw,,109
2020,pl,eng,69
2020,xxk,eng,68
2020,enk,eng,43
2020,no,nob,40
2020,sw,eng,34
2020,xxu,eng,32
2020,gb,eng,30
2020,nl,ned,28
2020,fi,fin,26
2020,PT,por,25
2020,us,eng,21
2020,sz,eng,20
2020,xx,spa,18
2020,au,ger,16
2020,sz,ger,15
2020,nl,eng,14
2020,xr,cze,14
2020,xx,ger,13
2020,de,ger,13
2020,nyu,eng,12
2020,us,2020,11
2020,it,ita,9
2020,gw,,9
2020,xx,por,8
2020,ne,eng,8
2020,gw,por,7
2020,fi,eng,7
2020,pl,rus,7
2020,gw,spa,6
2020,ch,eng,6
2020,es,spa,6
2020,xx,pol,5
2020,,2020,5
2020,fi,swe,5
2020,xo,slo,4
2020,xx,fre,4
2020,xx,ita,4
2020,xx,dut,4
2020,er,est,3
2020,mdu,eng,3
2020,no,eng,3
2020,ilu,eng,3
2020,pl,spa,3
2020,stk,eng,3
2020,pl,ger,3
2020,gw,pol,2
2020,nju,eng,2
2020,pl,ukr,2
2020,ru,rus,2
2020,no,2020,2
2020,gw,fre,2
2020,|,eng,2
2020,ctu,eng,2
2020,no,dan,2
2020,ne,dut,2
2020,us,spa,1
2020,oru,eng,1
2020,dk,swe,1
2020,gb,2020,1
2020,ke,eng,1
2020,cv,por,1
2020,sp,spa,1
2020,gw,rus,1
2020,gw,rum,1
2020,hu,hun,1
2020,it,eng,1
2020,de,mmm,1
2020,ug,eng,1
2020,03,,1
2020,xx,fin,1
2020,sg,eng,1
2020,er,eng,1
2020,mau,eng,1
2020,pau,eng,1
2020,co,spa,1
2020,xx,tur,1
2020,sw,nor,1
2020,xv,ger,1
2020,sw,ind,1
2020,ck,spa,1
2020,no,nno,1
2020,bl,por,1
2020,CV,por,1
2020,xr,eng,1
2020,sa,eng,1
2020,gw,tur,1
2020,xxu,spa,1
2020,zz,eng,1
2020,no,nor,1
2020,ii,eng,1
2020,at,ger,1
2020,de,2020,1
2020,dk,dan,1
2020,xxk,swe,1
2020,gb,ned,1
2021,gw,ger,946
2021,sw,swe,884
2021,gw,eng,534
2021,xx,,331
2021,dk,2021,299
2021,pl,pol,259
2021,xx,eng,207
2021,sw,,192
2021,sw,eng,66
2021,pl,eng,54
2021,enk,eng,45
2021,nl,ned,45
2021,xxk,eng,42
2021,xxu,eng,25
2021,gb,eng,23
2021,no,nob,22
2021,PT,por,22
2021,us,eng,19
2021,au,ger,18
2021,xx,spa,16
2021,sz,ger,15
2021,fi,fin,14
2021,nl,eng,13
2021,it,ita,12
2021,sz,eng,12
2021,no,eng,10
2021,es,spa,10
2021,gw,,9
2021,xx,ger,8
2021,xr,cze,8
2021,de,ger,8
2021,nyu,eng,7
2021,mdu,eng,7
2021,er,est,5
2021,xx,por,4
2021,sa,eng,4
2021,fi,eng,4
2021,ne,eng,4
2021,de,eng,3
2021,no,nor,3
2021,xx,ita,3
2021,lu,ger,2
2021,gw,por,2
2021,ctu,eng,2
2021,fi,swe,2
2021,no,nno,2
2021,de,2021,2
2021,be,ned,2
2021,us,2021,2
2021,pau,eng,2
2021,xr,ger,2
2021,xx,fre,2
2021,xr,slo,2
2021,no,sme,2
2021,sw,spa,2
2021,gw,ita,2
2021,er,eng,2
2021,xx#,swe,1
2021,au,eng,1
2021,mf,ger,1
2021,ch,eng,1
2021,bo,spa,1
2021,rb,srp,1
2021,CV,por,1
2021,ilu,eng,1
2021,nju,eng,1
2021,gw,rum,1
2021,tu,tur,1
2021,ch,fre,1
2021,dk,dan,1
2021,co,mul,1
2021,bu,ger,1
2021,|,eng,1
2021,gw,wen,1
2021,onc,eng,1
2021,mx,spa,1
2021,ca,eng,1
2021,miu,eng,1
2021,cz,cze,1
2021,pl,ukr,1
2021,ko,eng,1
2021,gw,spa,1
2021,ne,ger,1
2021,ar,spa,1
2021,|,ger,1
2021,xxc,eng,1
2021,br,por,1
2021,xx,fin,1
2021,xn,mac,1
2021,ve,spa,1
2021,xx,swe,1
2021,at,eng,1
2021,ug,eng,1
2021,uuu,eng,1
2021,bl,por,1
2021,pl,rus,1
2021,de,mul,1
2021,AO,por,1
2021,it,ger,1
2021,za,eng,1
2021,xx,slv,1
2021,pl,ger,1
2021,bcc,eng,1
2021,cl,spa,1
2021,pt,por,1
2022,gw,ger,1034
2022,sw,swe,938
2022,sw,,692
2022,gw,eng,460
2022,xx,,313
2022,pl,pol,305
2022,xx,eng,291
2022,dk,2022,236
2022,pl,eng,84
2022,xxk,eng,51
2022,sw,eng,48
2022,enk,eng,44
2022,gb,eng,32
2022,nl,ned,26
2022,us,eng,25
2022,fi,fin,22
2022,xxu,eng,20
2022,PT,por,19
2022,sz,eng,16
2022,au,ger,13
2022,no,nob,12
2022,sz,ger,12
2022,nyu,eng,12
2022,fi,eng,11
2022,xx,spa,11
2022,sw,fin,10
2022,sw,fre,10
2022,sw,sme,10
2022,sw,ara,10
2022,xr,cze,8
2022,nl,eng,8
2022,de,ger,8
2022,mdu,eng,8
2022,no,eng,7
2022,xx,ger,6
2022,nju,eng,5
2022,it,ita,5
2022,gw,,5
2022,xx#,eng,4
2022,xx,ita,3
2022,fi,swe,3
2022,us,2022,3
2022,mau,eng,3
2022,sp,spa,3
2022,es,spa,3
2022,stk,eng,3
2022,de,eng,2
2022,no,nno,2
2022,xr,eng,2
2022,miu,eng,2
2022,xx,fin,2
2022,dk,eng,2
2022,pl,ger,2
2022,er,est,2
2022,ch,eng,2
2022,dk,dan,2
2022,de,2022,2
2022,no,,2
2022,xx,por,2
2022,cg,fre,1
2022,it,mmm,1
2022,pl,ukr,1
2022,gw,mul,1
2022,sa,eng,1
2022,sp,por,1
2022,nl,per,1
2022,pt,por,1
2022,no,nor,1
2022,pl,cze,1
2022,ne,eng,1
2022,pl,ita,1
2022,|,eng,1
2022,onc,eng,1
2022,xxu,,1
2022,ilu,eng,1
2022,be,,1
2022,pau,eng,1
2022,pl,rus,1
2022,uy,spa,1
2022,be,eng,1
2022,si,eng,1
2022,ii,eng,1
2022,br,por,1
2022,gw,spa,1
2022,gw,wen,1
2022,xr,slo,1
2022,sw,nor,1
2023,gw,ger,919
2023,sw,swe,724
2023,gw,eng,543
2023,xx,eng,319
2023,pl,pol,293
2023,xx,,223
2023,dk,2023,193
2023,sw,,114
2023,pl,eng,66
2023,sw,eng,50
2023,enk,eng,41
2023,xxk,eng,40
2023,nl,ned,36
2023,xxu,eng,32
2023,us,eng,21
2023,au,ger,21
2023,no,nob,20
2023,PT,por,18
2023,gb,eng,18
2023,fi,fin,16
2023,nyu,eng,15
2023,sz,ger,15
2023,sz,eng,11
2023,nl,eng,10
2023,xx,spa,10
2023,it,ita,9
2023,sw,tir,8
2023,no,eng,8
2023,sw,som,8
2023,sw,spa,8
2023,de,ger,8
2023,sw,prs,8
2023,sw,ara,8
2023,sw,fre,8
2023,sw,ukr,8
2023,xx,ger,8
2023,sw,swa,8
2023,fi,swe,7
2023,fi,eng,6
2023,gw,spa,5
2023,dk,eng,4
2023,ch,eng,4
2023,no,nor,4
2023,es,spa,4
2023,xr,cze,4
2023,stk,eng,3
2023,er,est,3
2023,si,eng,3
2023,pl,ita,3
2023,mdu,eng,3
2023,gw,,3
2023,us,2023,2
2023,cau,eng,2
2023,cg,fre,2
2023,gw,rus,2
2023,ilu,eng,2
2023,mau,eng,2
2023,ch,ger,2
2023,uuu,eng,2
2023,ne,eng,2
2023,er,eng,2
2023,sp,spa,2
2023,xx,ita,1
2023,mw,eng,1
2023,xr,slo,1
2023,sw,nor,1
2023,xxu,ger,1
2023,po,por,1
2023,nl,per,1
2023,no,mul,1
2023,be,eng,1
2023,hu,eng,1
2023,xxk,fin,1
2023,at,ger,1
2023,pt,por,1
2023,xxc,eng,1
2023,ar,spa,1
2023,dk,dan,1
2023,fr,fre,1
2023,gw,mul,1
2023,be,ger,1
2023,de,eng,1
2023,no,nno,1
2023,mx,spa,1
2023,de,mmm,1
2023,ne,dut,1
2023,xv,slv,1
2023,se,2023,1
